Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_562_1	(1, 39.57070579470981)	(2, 39.488539256440966)	(3, 39.498722553898155)	(4, 39.52970299790738)	(5, 39.55915336732698)	(6, 39.520105050350224)	(7, 39.5797621759931)	(8, 39.53822039288785)	(9, 39.52217631180619)	(10, 39.528052499375406)	(12, 39.51822971493027)	(14, 39.519402539412376)	(16, 39.61984324020081)	(18, 39.57597948315971)	(20, 39.62955386018725)	(22, 39.629105133342776)	(24, 39.62415796163853)	(26, 39.60401238960137)	(28, 39.50487292840925)	(30, 39.597615580802696)	(32, 39.60781974546463)	(34, 39.542849633702154)	(36, 39.58841295655168)	(38, 39.58240602702355)	(40, 39.58034757539905)	(42, 39.58015392926548)	(44, 39.586422480562604)	(46, 39.57944131409944)	(48, 39.57989234039053)	(50, 39.57484176970503)	(52, 39.58490611091179)	(54, 39.571057071043796)	(56, 39.57656694640065)	(58, 39.56266799011858)	(60, 39.5695239659272)	(62, 39.56280607548942)	(64, 39.52368826388777)	(66, 39.56332970312088)	(68, 39.55549920339221)	(70, 39.551472323037714)	(72, 39.549573898380174)	(74, 39.492936510755904)	(76, 39.542323336262996)	(78, 39.46931684270328)	(80, 39.52644694002784)	(82, 39.521791467832315)	(84, 39.52351998713853)	(86, 39.511191704887636)	(88, 39.50506002118084)	(90, 39.49832257441858)	(92, 39.50393792940516)	(94, 39.502208508374025)	(96, 39.504538343419995)	(98, 39.500958480483234)	(100, 39.42067882553684)
TS047_RoL_RNA_562_2	(1, 39.41335282982037)	(2, 39.34776070844487)	(3, 39.42597875280026)	(4, 39.457475646306456)	(5, 39.50392483785546)	(6, 39.47417018361616)	(7, 39.488381878207534)	(8, 39.448034469930725)	(9, 39.495043970484375)	(10, 39.47971082318718)	(12, 39.4686140642189)	(14, 39.48937759526591)	(16, 39.48550710753565)	(18, 39.484261588575436)	(20, 39.47936947040729)	(22, 39.478736870769)	(24, 39.467234667406885)	(26, 39.48568781682855)	(28, 39.488204512040426)	(30, 39.451228959177044)	(32, 39.47045093788586)	(34, 39.46537312809528)	(36, 39.448081859418366)	(38, 39.44791473029204)	(40, 39.451905603268116)	(42, 39.4423254738148)	(44, 39.45425775600288)	(46, 39.43306259775992)	(48, 39.41495845754421)	(50, 39.430576182063405)	(52, 39.43232114215016)	(54, 39.41804769875036)	(56, 39.41938370749958)	(58, 39.35685721872481)	(60, 39.40834984989249)	(62, 39.403719433049545)	(64, 39.4051413862384)	(66, 39.38377338819271)	(68, 39.37149761762425)	(70, 39.37093670630233)	(72, 39.37937071038141)	(74, 39.373159675239705)	(76, 39.268215465104305)	(78, 39.36386847340228)	(80, 39.35539423748472)	(82, 39.355911009788635)	(84, 39.357029072070034)	(86, 39.342061939078604)	(88, 39.343242466112514)	(90, 39.27443663019566)	(92, 39.33989315539665)	(94, 39.322285647381975)	(96, 39.33281197352831)	(98, 39.3244493560354)	(100, 39.37844410916124)
TS047_RoL_RNA_586_1	(1, 39.57745264532753)	(2, 39.464996918058986)	(3, 39.50822159470319)	(4, 39.537641000240654)	(5, 39.56451708477698)	(6, 39.52588471724841)	(7, 39.58118782143042)	(8, 39.50832132930817)	(9, 39.51464269634896)	(10, 39.5141587266495)	(12, 39.51199308624838)	(14, 39.5155194928451)	(16, 39.61416631746269)	(18, 39.564187544281594)	(20, 39.621960728697246)	(22, 39.6194579260086)	(24, 39.61287552287371)	(26, 39.59597462595458)	(28, 39.49504391773573)	(30, 39.587667610716)	(32, 39.598208555436756)	(34, 39.52800953991778)	(36, 39.57528225579017)	(38, 39.57284088777389)	(40, 39.57094983477949)	(42, 39.568286822092816)	(44, 39.57329191733808)	(46, 39.5646569329634)	(48, 39.56357474618028)	(50, 39.55987460418396)	(52, 39.572870169570024)	(54, 39.55567428156666)	(56, 39.55706909378472)	(58, 39.542810172145366)	(60, 39.5474160338984)	(62, 39.545490580957434)	(64, 39.50852726476788)	(66, 39.55047813925348)	(68, 39.54133099742506)	(70, 39.536234141317266)	(72, 39.5327404923526)	(74, 39.47087762548891)	(76, 39.5228967124261)	(78, 39.450424887824184)	(80, 39.50664117158336)	(82, 39.500444926077805)	(84, 39.49833399901322)	(86, 39.490014875754156)	(88, 39.483728479674525)	(90, 39.47377075591103)	(92, 39.47727238568145)	(94, 39.479241984617744)	(96, 39.48181533030662)	(98, 39.47695650124821)	(100, 39.39741481796594)
TS047_RoL_RNA_586_2	(1, 39.40527085872646)	(2, 39.33760225786391)	(3, 39.4395324413375)	(4, 39.43438043153906)	(5, 39.48668441163182)	(6, 39.44918827457628)	(7, 39.46591481300692)	(8, 39.4207038588169)	(9, 39.46562110079546)	(10, 39.44962786857672)	(12, 39.441783910186416)	(14, 39.469491972648626)	(16, 39.46393508995557)	(18, 39.46706255813238)	(20, 39.458674564409975)	(22, 39.458679272431546)	(24, 39.44757828601899)	(26, 39.46438952891745)	(28, 39.46485251970947)	(30, 39.41178558402693)	(32, 39.45270964681627)	(34, 39.439962258587016)	(36, 39.421219731120345)	(38, 39.412398817799755)	(40, 39.41998722508916)	(42, 39.413272451101705)	(44, 39.42653926980557)	(46, 39.406127433255264)	(48, 39.38260121095655)	(50, 39.402828833095896)	(52, 39.407608491944245)	(54, 39.38755556210508)	(56, 39.39108040971826)	(58, 39.33245124221054)	(60, 39.38327180110029)	(62, 39.376680226314896)	(64, 39.374049089539476)	(66, 39.353217810740574)	(68, 39.34217393347962)	(70, 39.33453686039377)	(72, 39.34337903091698)	(74, 39.336727093379025)	(76, 39.230394245146)	(78, 39.32473774713105)	(80, 39.31777856506835)	(82, 39.32543671591773)	(84, 39.32606504777425)	(86, 39.310228765889036)	(88, 39.31137068058554)	(90, 39.2417206282918)	(92, 39.30885500243191)	(94, 39.29098376325193)	(96, 39.2994008596808)	(98, 39.29108656247196)	(100, 39.36763808872948)
TS047_RoL_RNA_616_1	(1, 39.59679601374964)	(2, 39.48303861614704)	(3, 39.529779484906165)	(4, 39.538250808274405)	(5, 39.57954918637747)	(6, 39.53648807262366)	(7, 39.59069644065255)	(8, 39.550754975124434)	(9, 39.54848001384353)	(10, 39.55553440986273)	(12, 39.55167358384384)	(14, 39.55454075934183)	(16, 39.64668910484978)	(18, 39.59600042131678)	(20, 39.65884493101868)	(22, 39.6572131408482)	(24, 39.65437159825462)	(26, 39.63576783182744)	(28, 39.53209533925306)	(30, 39.63420719202389)	(32, 39.63692807650722)	(34, 39.572928886943664)	(36, 39.617017687660464)	(38, 39.6159140527671)	(40, 39.61973424075919)	(42, 39.617748493969074)	(44, 39.62410241780687)	(46, 39.617507375722724)	(48, 39.61511036286559)	(50, 39.60965729186529)	(52, 39.61917207694103)	(54, 39.60435082194473)	(56, 39.60906886009653)	(58, 39.595582008896436)	(60, 39.60070297102924)	(62, 39.592851724604266)	(64, 39.55446283814195)	(66, 39.59410346822658)	(68, 39.58385532350451)	(70, 39.575500105590535)	(72, 39.57555551503522)	(74, 39.515068766154386)	(76, 39.571662152269745)	(78, 39.49346438454751)	(80, 39.55960717644047)	(82, 39.55193796968692)	(84, 39.5509010460495)	(86, 39.53875540339598)	(88, 39.53640149133854)	(90, 39.530598974314)	(92, 39.535512914058124)	(94, 39.53381801125951)	(96, 39.5368635433976)	(98, 39.52972407065329)	(100, 39.44548791527686)
TS047_RoL_RNA_616_2	(1, 39.38769978071274)	(2, 39.31371043114175)	(3, 39.415312923612255)	(4, 39.4319561498273)	(5, 39.47706093930962)	(6, 39.442711021349254)	(7, 39.46996762235605)	(8, 39.42760857878995)	(9, 39.47978727142643)	(10, 39.478523881096635)	(12, 39.46039279249631)	(14, 39.490991833743955)	(16, 39.48579481564754)	(18, 39.487920906687904)	(20, 39.486039342830935)	(22, 39.483880230959016)	(24, 39.4717293559294)	(26, 39.494198734125874)	(28, 39.49328406857997)	(30, 39.464635973788724)	(32, 39.49234685963576)	(34, 39.48626390658077)	(36, 39.47311038617035)	(38, 39.456560641453834)	(40, 39.45991696707233)	(42, 39.4526338370556)	(44, 39.46932583769187)	(46, 39.45056228237232)	(48, 39.42877574547006)	(50, 39.442705459485786)	(52, 39.45191863290599)	(54, 39.43880500464576)	(56, 39.433139251786706)	(58, 39.36895257005261)	(60, 39.42765666803072)	(62, 39.42171718592844)	(64, 39.423090181923726)	(66, 39.40492489550965)	(68, 39.39267811827399)	(70, 39.38745118063238)	(72, 39.3979462063855)	(74, 39.39608293466614)	(76, 39.28196849762952)	(78, 39.38792288423075)	(80, 39.38011725182079)	(82, 39.38682970932939)	(84, 39.389320937978226)	(86, 39.371564838019836)	(88, 39.37646955234911)	(90, 39.30803790312344)	(92, 39.3712908682555)	(94, 39.355241488876864)	(96, 39.368024597393486)	(98, 39.35940195294825)	(100, 39.41654044267794)
TS047_RoL_RNA_618_1	(1, 39.59359651638915)	(2, 39.49482830856351)	(3, 39.524250103593516)	(4, 39.53943183094442)	(5, 39.578168545775966)	(6, 39.53720059142191)	(7, 39.601118559135635)	(8, 39.53570829366032)	(9, 39.53700670576576)	(10, 39.53796800837213)	(12, 39.53436614422938)	(14, 39.537884914519495)	(16, 39.62992153106924)	(18, 39.58562530049539)	(20, 39.64201143478883)	(22, 39.64111187418291)	(24, 39.639307177973194)	(26, 39.62071016525334)	(28, 39.520554234655506)	(30, 39.6134817317497)	(32, 39.61843729514277)	(34, 39.55261538112042)	(36, 39.59820397164012)	(38, 39.597931585366844)	(40, 39.600434303644334)	(42, 39.59724248090825)	(44, 39.60409469298465)	(46, 39.59779393917387)	(48, 39.59746732654615)	(50, 39.59334638597872)	(52, 39.60426227633148)	(54, 39.58930261440754)	(56, 39.59258121615716)	(58, 39.57951254317406)	(60, 39.5839980904683)	(62, 39.57913130388975)	(64, 39.54394743962915)	(66, 39.583683706515856)	(68, 39.57518118589107)	(70, 39.57100573007246)	(72, 39.56905526543852)	(74, 39.50977613329093)	(76, 39.56359974374834)	(78, 39.49083423506303)	(80, 39.55014664952917)	(82, 39.54525594471183)	(84, 39.54363295187013)	(86, 39.53320300676374)	(88, 39.53131248983253)	(90, 39.52507606700118)	(92, 39.53018193211523)	(94, 39.529386424270946)	(96, 39.53358591705928)	(98, 39.52944310808371)	(100, 39.446576855960146)
TS047_RoL_RNA_618_2	(1, 39.3481518312638)	(2, 39.26968544419334)	(3, 39.39489685745903)	(4, 39.39130488544159)	(5, 39.42987569520002)	(6, 39.39269359851954)	(7, 39.40859872286303)	(8, 39.36725783538465)	(9, 39.41728457415266)	(10, 39.408601619842585)	(12, 39.402227346264624)	(14, 39.44037088686754)	(16, 39.43416463810384)	(18, 39.43700834149934)	(20, 39.42677031410954)	(22, 39.42928660253546)	(24, 39.41862720598702)	(26, 39.437117882659116)	(28, 39.43673931849814)	(30, 39.394819689686784)	(32, 39.4370594040398)	(34, 39.42078206777019)	(36, 39.41928247802184)	(38, 39.407832714477635)	(40, 39.406953526634574)	(42, 39.397848903019565)	(44, 39.412812435073036)	(46, 39.39260477462744)	(48, 39.36611903764715)	(50, 39.382594059857624)	(52, 39.39169772258167)	(54, 39.37244316298749)	(56, 39.37012294871902)	(58, 39.31204989143441)	(60, 39.36918348913471)	(62, 39.358245660644215)	(64, 39.35886735683243)	(66, 39.33859566286927)	(68, 39.33252761433954)	(70, 39.32250596431967)	(72, 39.33141282280714)	(74, 39.32861127867075)	(76, 39.226847016232625)	(78, 39.31606305161122)	(80, 39.30802710626631)	(82, 39.32114594749954)	(84, 39.322881189215906)	(86, 39.30395116706663)	(88, 39.309600698597066)	(90, 39.244949232667565)	(92, 39.30759544727016)	(94, 39.291860321175264)	(96, 39.30340263622607)	(98, 39.29401073405484)	(100, 39.36218916737007)
TS047_RoL_RNA_646_1	(1, 39.57515947075697)	(2, 39.49432427883098)	(3, 39.50514076209313)	(4, 39.514062532876046)	(5, 39.58537796059784)	(6, 39.51067042593333)	(7, 39.582824675096965)	(8, 39.519004635961316)	(9, 39.51751811251148)	(10, 39.5111311289723)	(12, 39.512012382435245)	(14, 39.51459477419853)	(16, 39.613128414725665)	(18, 39.56438178123312)	(20, 39.62058302447676)	(22, 39.6198246522672)	(24, 39.61808550713296)	(26, 39.59806086477801)	(28, 39.49788404118783)	(30, 39.590210472215844)	(32, 39.60020318896635)	(34, 39.52960289862921)	(36, 39.57814630228866)	(38, 39.57600220745488)	(40, 39.57525434651771)	(42, 39.56890762058506)	(44, 39.5760039587943)	(46, 39.57141948946541)	(48, 39.57146198534373)	(50, 39.56723413204253)	(52, 39.57433134156958)	(54, 39.55708205884859)	(56, 39.56345436186572)	(58, 39.55010025755971)	(60, 39.55760815011098)	(62, 39.551023432765696)	(64, 39.51378738303157)	(66, 39.55263112920419)	(68, 39.54688654802651)	(70, 39.54290413628728)	(72, 39.53846052074297)	(74, 39.48027325884489)	(76, 39.53196822439914)	(78, 39.46284598253288)	(80, 39.520891127881185)	(82, 39.51334680940277)	(84, 39.51220826242833)	(86, 39.50223529548193)	(88, 39.50019453962288)	(90, 39.49137772830777)	(92, 39.49921575949115)	(94, 39.497951184153294)	(96, 39.499340293066446)	(98, 39.49697046727396)	(100, 39.42261776659044)
TS047_RoL_RNA_646_2	(1, 39.372795375961736)	(2, 39.31399976153906)	(3, 39.40981108983665)	(4, 39.42256839971665)	(5, 39.47233449758383)	(6, 39.43636529411352)	(7, 39.45590436313394)	(8, 39.404976118837716)	(9, 39.456706188061524)	(10, 39.44377476662388)	(12, 39.43280275773069)	(14, 39.46230826687988)	(16, 39.455394126847196)	(18, 39.45500724149781)	(20, 39.44945846667838)	(22, 39.44687200928747)	(24, 39.434893358869104)	(26, 39.450812757256685)	(28, 39.45211542435584)	(30, 39.41616828245466)	(32, 39.44432048523725)	(34, 39.43160353105716)	(36, 39.4277228416194)	(38, 39.41484538428854)	(40, 39.41831631199053)	(42, 39.408036892953646)	(44, 39.418285131479834)	(46, 39.397214050346406)	(48, 39.378946352925645)	(50, 39.393749256454)	(52, 39.39602061674998)	(54, 39.38089771932477)	(56, 39.381800624126896)	(58, 39.322615625089355)	(60, 39.37207643428691)	(62, 39.36720644045786)	(64, 39.36779391851122)	(66, 39.34788303603529)	(68, 39.33838399482278)	(70, 39.33489203092415)	(72, 39.34162476389354)	(74, 39.338761554749915)	(76, 39.233744739873025)	(78, 39.325442515603974)	(80, 39.32024055754113)	(82, 39.325344905320456)	(84, 39.32435054806492)	(86, 39.30930411154013)	(88, 39.31312115031349)	(90, 39.244268584280434)	(92, 39.31232399663216)	(94, 39.29575723487015)	(96, 39.306319380565384)	(98, 39.29859136454887)	(100, 39.36432037867564)
TS047_RoL_RNA_651_1	(1, 39.60923981050571)	(2, 39.49316178320659)	(3, 39.5375553216156)	(4, 39.550711012453284)	(5, 39.59135727669358)	(6, 39.529650721219944)	(7, 39.58734758673119)	(8, 39.533950864723565)	(9, 39.54102630714681)	(10, 39.53916267311301)	(12, 39.5377849536888)	(14, 39.54223470486109)	(16, 39.634912822319095)	(18, 39.58808649820361)	(20, 39.644106374912255)	(22, 39.64301945305586)	(24, 39.641497834798884)	(26, 39.620485682645175)	(28, 39.520167832579176)	(30, 39.616511437086395)	(32, 39.623530574913104)	(34, 39.553855025356)	(36, 39.602124442970606)	(38, 39.599142130202566)	(40, 39.600182725550255)	(42, 39.59640719457968)	(44, 39.60361695503273)	(46, 39.59767631130329)	(48, 39.59749513803628)	(50, 39.591312421600605)	(52, 39.599676040713945)	(54, 39.58399699726839)	(56, 39.58989220553418)	(58, 39.57592694057342)	(60, 39.58321839333178)	(62, 39.57378181585066)	(64, 39.53572902068661)	(66, 39.57289732842023)	(68, 39.56622093229451)	(70, 39.560839313376555)	(72, 39.55969570145777)	(74, 39.5020393689897)	(76, 39.55507224768644)	(78, 39.48071332082657)	(80, 39.54175315775561)	(82, 39.53611724525133)	(84, 39.534460790858304)	(86, 39.523563833681564)	(88, 39.51850820689555)	(90, 39.51431604666479)	(92, 39.522329225071374)	(94, 39.518909138745414)	(96, 39.52155090073892)	(98, 39.51538555176377)	(100, 39.43744769412062)
TS047_RoL_RNA_651_2	(1, 39.41644115993914)	(2, 39.35614423143058)	(3, 39.43083241005907)	(4, 39.445508272522815)	(5, 39.49332781924298)	(6, 39.459958664766525)	(7, 39.48628625576472)	(8, 39.43722384826555)	(9, 39.48867369917629)	(10, 39.475374972017015)	(12, 39.465665733681405)	(14, 39.490478921235976)	(16, 39.4849290535464)	(18, 39.483193998870604)	(20, 39.48183452656515)	(22, 39.475870937847745)	(24, 39.46543720164321)	(26, 39.48169854834543)	(28, 39.483625371117185)	(30, 39.451896523627084)	(32, 39.47897312681101)	(34, 39.4566430469036)	(36, 39.434215294360556)	(38, 39.42912607944372)	(40, 39.44242149292603)	(42, 39.43378989706162)	(44, 39.44851176476632)	(46, 39.42740073693573)	(48, 39.41408999381649)	(50, 39.42615532296935)	(52, 39.43157256421281)	(54, 39.42031335390878)	(56, 39.41610876603906)	(58, 39.356058911464075)	(60, 39.40955935394118)	(62, 39.4065625886423)	(64, 39.40594154810274)	(66, 39.38887827868557)	(68, 39.37797843094775)	(70, 39.3753644371104)	(72, 39.38216059719007)	(74, 39.37755499537619)	(76, 39.27198005060198)	(78, 39.36721625527828)	(80, 39.35745121747472)	(82, 39.36280906475905)	(84, 39.35986052345835)	(86, 39.34299945704406)	(88, 39.350466103301514)	(90, 39.28079682685511)	(92, 39.345259507730496)	(94, 39.32723346215724)	(96, 39.34052637978937)	(98, 39.33222137947152)	(100, 39.39338343920221)
TS047_RoL_RNA_652_1	(1, 39.59392884114239)	(2, 39.510771617781785)	(3, 39.53904657803072)	(4, 39.558110292233195)	(5, 39.591711327491275)	(6, 39.5469542457385)	(7, 39.61485863350474)	(8, 39.53837397775232)	(9, 39.54759897481985)	(10, 39.54466770011588)	(12, 39.54466114761592)	(14, 39.548051466472565)	(16, 39.64219584794841)	(18, 39.59210973794707)	(20, 39.64848555317831)	(22, 39.64764501038552)	(24, 39.645004282924255)	(26, 39.62581162978972)	(28, 39.5267565795453)	(30, 39.618782499864864)	(32, 39.629765144197)	(34, 39.559777612274736)	(36, 39.60601678428287)	(38, 39.60222882636176)	(40, 39.59961012224076)	(42, 39.594882337169835)	(44, 39.60182994352749)	(46, 39.5969981854207)	(48, 39.59861491897823)	(50, 39.59210210614637)	(52, 39.59911191630137)	(54, 39.5846277564718)	(56, 39.590283994902165)	(58, 39.57727964392578)	(60, 39.58514795586152)	(62, 39.575852643446495)	(64, 39.53846567794397)	(66, 39.5786117211488)	(68, 39.57381099120717)	(70, 39.56835645584762)	(72, 39.563259160460646)	(74, 39.50774808795766)	(76, 39.55761983690617)	(78, 39.4911880479053)	(80, 39.54545044424665)	(82, 39.53926748128235)	(84, 39.53606273855912)	(86, 39.5273029119941)	(88, 39.524295892663716)	(90, 39.51673912077658)	(92, 39.523389026028084)	(94, 39.522527107519124)	(96, 39.522738952442296)	(98, 39.52001365898093)	(100, 39.44345897561992)
TS047_RoL_RNA_652_2	(1, 39.39523590799515)	(2, 39.33911153084026)	(3, 39.4205899298781)	(4, 39.44090083400404)	(5, 39.479024017127315)	(6, 39.4623145884767)	(7, 39.480068725572906)	(8, 39.432295832637706)	(9, 39.47994210543268)	(10, 39.458933313915786)	(12, 39.45370617242728)	(14, 39.47304213838899)	(16, 39.46769354492925)	(18, 39.46505159539992)	(20, 39.46122036024554)	(22, 39.4591888882084)	(24, 39.45037585433276)	(26, 39.46623992574756)	(28, 39.47128914936999)	(30, 39.43084366211356)	(32, 39.45916439334747)	(34, 39.45113268527609)	(36, 39.44128924296956)	(38, 39.433383011475534)	(40, 39.43485370524782)	(42, 39.42179294343533)	(44, 39.43268705908352)	(46, 39.41101137457303)	(48, 39.39437086330216)	(50, 39.41054806862751)	(52, 39.413216384990065)	(54, 39.39963979878095)	(56, 39.4001464678799)	(58, 39.338990603399964)	(60, 39.38801739258219)	(62, 39.38343103164792)	(64, 39.38338597462146)	(66, 39.363593193310635)	(68, 39.351764381601924)	(70, 39.35109471234923)	(72, 39.357265790545895)	(74, 39.35260599885838)	(76, 39.25001056637213)	(78, 39.34007646125565)	(80, 39.334721158393336)	(82, 39.33588023312306)	(84, 39.33434101582842)	(86, 39.31894120450785)	(88, 39.323290266916786)	(90, 39.25343224175566)	(92, 39.31965498164931)	(94, 39.30074631025953)	(96, 39.310477308421085)	(98, 39.30374643116933)	(100, 39.36896216722624)
TS047_RoL_RNA_655_1	(1, 39.57034470066962)	(2, 39.50171784875444)	(3, 39.51795631149728)	(4, 39.51844100117093)	(5, 39.58562408139669)	(6, 39.51213045317448)	(7, 39.58293476164949)	(8, 39.52444720581373)	(9, 39.51921115575711)	(10, 39.51703627353017)	(12, 39.51639798199476)	(14, 39.52381420596258)	(16, 39.61792859808875)	(18, 39.57220580032237)	(20, 39.62893402306067)	(22, 39.62806261900359)	(24, 39.62699020502754)	(26, 39.60725925480732)	(28, 39.50544893259956)	(30, 39.60440339142533)	(32, 39.61021334937874)	(34, 39.542486524026884)	(36, 39.58753474701035)	(38, 39.5870922207674)	(40, 39.59173361606162)	(42, 39.58698100521768)	(44, 39.59323140522241)	(46, 39.58645838593968)	(48, 39.5863204326606)	(50, 39.580904552370576)	(52, 39.593118278060565)	(54, 39.57644119421785)	(56, 39.58076087488806)	(58, 39.566551099225606)	(60, 39.57248249216636)	(62, 39.56591677915216)	(64, 39.529389832377994)	(66, 39.56444042278936)	(68, 39.557273696297784)	(70, 39.55130868380232)	(72, 39.55272187081136)	(74, 39.49307814592507)	(76, 39.54565091094702)	(78, 39.473688034190985)	(80, 39.53463406691353)	(82, 39.528295278696945)	(84, 39.527425113776815)	(86, 39.515161218694786)	(88, 39.511490402053084)	(90, 39.50852751632263)	(92, 39.514624416861025)	(94, 39.513444413536206)	(96, 39.516229403690716)	(98, 39.51059510923768)	(100, 39.432713910704024)
TS047_RoL_RNA_655_2	(1, 39.35027528020809)	(2, 39.285965584530345)	(3, 39.37516264331213)	(4, 39.39682865787405)	(5, 39.44881773941323)	(6, 39.39622197342566)	(7, 39.44434383490717)	(8, 39.39465563488751)	(9, 39.44494007900556)	(10, 39.42611119380361)	(12, 39.42106192589919)	(14, 39.44670399759214)	(16, 39.44404135079394)	(18, 39.44209858758154)	(20, 39.439946030638524)	(22, 39.43896120921175)	(24, 39.42859765037056)	(26, 39.44822932362631)	(28, 39.44754065148168)	(30, 39.41668840634303)	(32, 39.44790113255581)	(34, 39.42597055923126)	(36, 39.413182951287176)	(38, 39.41407891514355)	(40, 39.41678785646782)	(42, 39.4045483878983)	(44, 39.42070224415484)	(46, 39.39928148527325)	(48, 39.38279609049674)	(50, 39.39493608543211)	(52, 39.400932308873124)	(54, 39.38728120538053)	(56, 39.38463526422781)	(58, 39.322131721765246)	(60, 39.380332281354484)	(62, 39.37492530102948)	(64, 39.37481093892566)	(66, 39.35706755874899)	(68, 39.344855548666835)	(70, 39.341981693299424)	(72, 39.350068924037345)	(74, 39.345141462267854)	(76, 39.24061089849398)	(78, 39.33651169201376)	(80, 39.32732028399289)	(82, 39.332653613522865)	(84, 39.33074760384218)	(86, 39.314638629786536)	(88, 39.319954207907614)	(90, 39.25509617336425)	(92, 39.31756391151454)	(94, 39.301164280182164)	(96, 39.31532285115736)	(98, 39.30591953953966)	(100, 39.369973514100295)
TS047_RoL_RNA_676_1	(1, 39.59678574332435)	(2, 39.507998666885484)	(3, 39.546401599575695)	(4, 39.56456821616768)	(5, 39.60339527755139)	(6, 39.54419483655459)	(7, 39.59798227950696)	(8, 39.540643961590035)	(9, 39.55664554069111)	(10, 39.556520121510246)	(12, 39.55418963744032)	(14, 39.557174144936944)	(16, 39.648734756181994)	(18, 39.59928446376164)	(20, 39.655210897648175)	(22, 39.65784340566643)	(24, 39.65533667684049)	(26, 39.633817652343595)	(28, 39.53049081476232)	(30, 39.6246955370864)	(32, 39.63656387607685)	(34, 39.57005361232042)	(36, 39.615927527358906)	(38, 39.61549591874413)	(40, 39.61313763728619)	(42, 39.60912039774573)	(44, 39.61393265341558)	(46, 39.61014493011618)	(48, 39.608696626922935)	(50, 39.602749381365626)	(52, 39.61036596218052)	(54, 39.5931039548541)	(56, 39.59867749051466)	(58, 39.584365577914085)	(60, 39.590313226977)	(62, 39.58566524824094)	(64, 39.54586188631794)	(66, 39.59036130588792)	(68, 39.58279113901742)	(70, 39.578473668653274)	(72, 39.5722807710449)	(74, 39.51288286725992)	(76, 39.56853689053389)	(78, 39.49790602379117)	(80, 39.553404428392454)	(82, 39.54494046392789)	(84, 39.544823717450754)	(86, 39.53571199244844)	(88, 39.53467189532373)	(90, 39.52584521221954)	(92, 39.53117918315543)	(94, 39.53097712893464)	(96, 39.533023639391715)	(98, 39.52824958450456)	(100, 39.443642467769486)
TS047_RoL_RNA_676_2	(1, 39.38753309891833)	(2, 39.32009429161189)	(3, 39.43600587375787)	(4, 39.4338898395059)	(5, 39.47751663067638)	(6, 39.44165272884361)	(7, 39.46449729489587)	(8, 39.42148878551578)	(9, 39.47386241224751)	(10, 39.461504701056185)	(12, 39.45105172797267)	(14, 39.48560022437985)	(16, 39.48011554090418)	(18, 39.481716353808075)	(20, 39.47726203719081)	(22, 39.47734115421367)	(24, 39.466671613632485)	(26, 39.48383412635802)	(28, 39.48382988366017)	(30, 39.43311905616561)	(32, 39.47067040466361)	(34, 39.46127727318125)	(36, 39.455942207811475)	(38, 39.448821362322576)	(40, 39.44999644655019)	(42, 39.44102602407371)	(44, 39.45080355927297)	(46, 39.42675873394792)	(48, 39.4052020863664)	(50, 39.426764230128555)	(52, 39.42977394858603)	(54, 39.409361421959076)	(56, 39.413014584847915)	(58, 39.347055341855665)	(60, 39.403855996291355)	(62, 39.39650188394633)	(64, 39.39395114139542)	(66, 39.37520514523643)	(68, 39.364130148245664)	(70, 39.358800161265)	(72, 39.366291582831686)	(74, 39.36075675626263)	(76, 39.25409221964694)	(78, 39.347458800204976)	(80, 39.33955891899954)	(82, 39.34925880300252)	(84, 39.349131540734675)	(86, 39.33226135462533)	(88, 39.33577828370137)	(90, 39.2654566751025)	(92, 39.33605025090765)	(94, 39.31750158921152)	(96, 39.328594783922654)	(98, 39.318926644309414)	(100, 39.383859889656215)
TS047_RoL_RNA_677_1	(1, 39.562793898766024)	(2, 39.47361663991126)	(3, 39.49133008036643)	(4, 39.522615024564296)	(5, 39.55991650978145)	(6, 39.50858355620221)	(7, 39.577709882348614)	(8, 39.521930799003734)	(9, 39.5203899551144)	(10, 39.52060402617296)	(12, 39.51784432198025)	(14, 39.52125200247898)	(16, 39.62049586307471)	(18, 39.570012177744964)	(20, 39.62714406994518)	(22, 39.62759614291403)	(24, 39.624405415781524)	(26, 39.60428638869847)	(28, 39.50060566315909)	(30, 39.59599918912286)	(32, 39.60848954592191)	(34, 39.540390610933805)	(36, 39.585851120738155)	(38, 39.580569010898586)	(40, 39.57812783447563)	(42, 39.5743305525175)	(44, 39.58131978299179)	(46, 39.57515906360442)	(48, 39.5775564022812)	(50, 39.56939691129915)	(52, 39.57714887699232)	(54, 39.56115739462715)	(56, 39.568819310402304)	(58, 39.55558222592005)	(60, 39.56327044132175)	(62, 39.55543927803013)	(64, 39.51519442881077)	(66, 39.556079642554465)	(68, 39.550503986766685)	(70, 39.54510712775658)	(72, 39.54103608210505)	(74, 39.482036736131946)	(76, 39.534600466434675)	(78, 39.46468840658969)	(80, 39.52145654358034)	(82, 39.515301835547184)	(84, 39.51278563576494)	(86, 39.50301558363031)	(88, 39.50060034650914)	(90, 39.49323601059504)	(92, 39.499929183798955)	(94, 39.49752274835711)	(96, 39.49987884577344)	(98, 39.49553060005885)	(100, 39.420801827137595)
