Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_562_2	(1, 39.40922733698733)	(2, 39.341147929765306)	(3, 39.418488118634755)	(4, 39.44963813082488)	(5, 39.49576219155859)	(6, 39.4657123426377)	(7, 39.479781391265256)	(8, 39.43916375763456)	(9, 39.48600068777264)	(10, 39.47023264131345)	(12, 39.458836890862784)	(14, 39.47912788973407)	(16, 39.475138186686024)	(18, 39.47366832003287)	(20, 39.4679243456161)	(22, 39.466526508949556)	(24, 39.45418917493176)	(26, 39.47189137817362)	(28, 39.47350033852199)	(30, 39.435635956353316)	(32, 39.45430995784616)	(34, 39.448204961554374)	(36, 39.429768924391)	(38, 39.42836752413564)	(40, 39.43148354135657)	(42, 39.42129023675612)	(44, 39.43241803565658)	(46, 39.410533278555164)	(48, 39.391459207352455)	(50, 39.40593784123021)	(52, 39.406676603519244)	(54, 39.391481119632594)	(56, 39.39197183339404)	(58, 39.32837587582303)	(60, 39.37864355631302)	(62, 39.37290909743659)	(64, 39.37319551140968)	(66, 39.35066013397653)	(68, 39.33686737721342)	(70, 39.33476239563092)	(72, 39.34184449764638)	(74, 39.3338351801506)	(76, 39.227049739321586)	(78, 39.31985188511763)	(80, 39.308714039929555)	(82, 39.30507227962738)	(84, 39.30092179806712)	(86, 39.2791769307818)	(88, 39.27119691811741)	(90, 39.19093507925933)	(92, 39.24113853932968)	(94, 39.20343106880027)	(96, 39.187892722177345)	(98, 39.14117623375899)	(100, 39.04282516316782)
TS047_RoL_RNA_586_1	(1, 39.575763842742944)	(2, 39.46290529927836)	(3, 39.50593631138708)	(4, 39.53528747591082)	(5, 39.5621353216877)	(6, 39.523442728751945)	(7, 39.57867485342515)	(8, 39.505823923985766)	(9, 39.512220979471245)	(10, 39.5117236430969)	(12, 39.50947085091157)	(14, 39.513030965206895)	(16, 39.61168728090541)	(18, 39.5617067451644)	(20, 39.619407056459806)	(22, 39.61683904858667)	(24, 39.61015863525944)	(26, 39.592741508357506)	(28, 39.49143594727845)	(30, 39.583689278392356)	(32, 39.59390131094152)	(34, 39.52286906628812)	(36, 39.5692915673432)	(38, 39.5661544544481)	(40, 39.5633926004312)	(42, 39.55995889983885)	(44, 39.56222903685148)	(46, 39.554127852084726)	(48, 39.5523954047181)	(50, 39.54707381701862)	(52, 39.55802265075155)	(54, 39.53993518167246)	(56, 39.53984898850011)	(58, 39.524281209560996)	(60, 39.528090523007606)	(62, 39.525361057800836)	(64, 39.48743358413422)	(66, 39.52930253706151)	(68, 39.51885006626875)	(70, 39.51291317967055)	(72, 39.50896740845006)	(74, 39.44663169206135)	(76, 39.49768132401916)	(78, 39.424611194900194)	(80, 39.48008225341873)	(82, 39.473093615431026)	(84, 39.4705219793032)	(86, 39.46156700426249)	(88, 39.45494066077951)	(90, 39.44445332334413)	(92, 39.44693628846713)	(94, 39.44755087941371)	(96, 39.44763795752624)	(98, 39.43514003602945)	(100, 39.29297351312132)
TS047_RoL_RNA_586_2	(1, 39.40035967508183)	(2, 39.329929145495576)	(3, 39.430833917172606)	(4, 39.42516853021792)	(5, 39.47704708563097)	(6, 39.43930350253124)	(7, 39.455800557140634)	(8, 39.410310738775486)	(9, 39.45493597059662)	(10, 39.438549533508215)	(12, 39.43026658203099)	(14, 39.45754893343029)	(16, 39.451902307207156)	(18, 39.45472889459734)	(20, 39.445454102179966)	(22, 39.444579604306085)	(24, 39.432555877998254)	(26, 39.448366794248486)	(28, 39.44782485688969)	(30, 39.3937678442654)	(32, 39.43405576308878)	(34, 39.420438171044594)	(36, 39.40042082444742)	(38, 39.39012551902847)	(40, 39.396500008539675)	(42, 39.38905297154501)	(44, 39.40116143087391)	(46, 39.380132243688806)	(48, 39.35540117479347)	(50, 39.37426659477413)	(52, 39.377956087322005)	(54, 39.35667296655572)	(56, 39.35939322838474)	(58, 39.29928313651821)	(60, 39.348763327088314)	(62, 39.341018153751094)	(64, 39.337046630771724)	(66, 39.31470653746894)	(68, 39.30186291409558)	(70, 39.292519273333156)	(72, 39.29962242257858)	(74, 39.29077633942553)	(76, 39.18223648096817)	(78, 39.273021563602555)	(80, 39.262148480747996)	(82, 39.265248780132104)	(84, 39.25902725252891)	(86, 39.23474829956534)	(88, 39.22514939781149)	(90, 39.141299856754735)	(92, 39.18953383033343)	(94, 39.14651640205628)	(96, 39.122244174637984)	(98, 39.068597464522526)	(100, 38.96349183762162)
TS047_RoL_RNA_616_1	(1, 39.59536080947706)	(2, 39.481321333376926)	(3, 39.52794465154654)	(4, 39.53634211507043)	(5, 39.57764424145314)	(6, 39.534579235356986)	(7, 39.588779112058006)	(8, 39.54889605720759)	(9, 39.54664442142544)	(10, 39.55365368713055)	(12, 39.54974550406211)	(14, 39.55265285647842)	(16, 39.644728810104226)	(18, 39.59407735842642)	(20, 39.656896037993135)	(22, 39.655215239451536)	(24, 39.65231329693064)	(26, 39.63333044028294)	(28, 39.529418848047655)	(30, 39.631237836771234)	(32, 39.63364925101631)	(34, 39.569065919529024)	(36, 39.612523795961316)	(38, 39.610653277983886)	(40, 39.614099101542294)	(42, 39.61136328012033)	(44, 39.616246270378454)	(46, 39.6098083082842)	(48, 39.60598211311354)	(50, 39.59913234604919)	(52, 39.607380197982586)	(54, 39.59178897266506)	(56, 39.59547031322222)	(58, 39.58124266137193)	(60, 39.585449134880776)	(62, 39.5768348091699)	(64, 39.5377880495317)	(66, 39.576655722976795)	(68, 39.56554258522766)	(70, 39.556522050990225)	(72, 39.556148861480516)	(74, 39.49493692085262)	(76, 39.55085947614771)	(78, 39.4718620846034)	(80, 39.53699232853511)	(82, 39.52850224387072)	(84, 39.526788985956614)	(86, 39.51374344289196)	(88, 39.51050995772866)	(90, 39.50367502123967)	(92, 39.507499584114285)	(94, 39.5043691667861)	(96, 39.504872193785815)	(98, 39.49108563496013)	(100, 39.34974008483928)
TS047_RoL_RNA_616_2	(1, 39.38362785627904)	(2, 39.30722744772001)	(3, 39.408033759985976)	(4, 39.4242931073875)	(5, 39.469045814305616)	(6, 39.43451445185937)	(7, 39.46166130706151)	(8, 39.41913449228528)	(9, 39.47111332709547)	(10, 39.46958130067784)	(12, 39.45109951227461)	(14, 39.48140891771824)	(16, 39.476150592647045)	(18, 39.478027173438306)	(20, 39.47551129224726)	(22, 39.4727473020595)	(24, 39.45994548411079)	(26, 39.48175459138057)	(28, 39.48012210880148)	(30, 39.45091562246746)	(32, 39.478136817094565)	(34, 39.47155787126025)	(36, 39.457621047925656)	(38, 39.44051691737256)	(40, 39.4431132008024)	(42, 39.43519274081578)	(44, 39.45095698951259)	(46, 39.43167770790566)	(48, 39.4089921509413)	(50, 39.42176500729473)	(52, 39.43002964855873)	(54, 39.41603471548544)	(56, 39.40973936942726)	(58, 39.34477347438734)	(60, 39.40250130245564)	(62, 39.39572722729009)	(64, 39.396263413217746)	(66, 39.37714050557058)	(68, 39.363794713310284)	(70, 39.35746700115366)	(72, 39.36704848558139)	(74, 39.36394269260475)	(76, 39.248914604754205)	(78, 39.353288789684676)	(80, 39.34409159437966)	(82, 39.34915800807464)	(84, 39.34996939911312)	(86, 39.329740354401316)	(88, 39.33191713775119)	(90, 39.25999710197499)	(92, 39.318853965889396)	(94, 39.29631135142033)	(96, 39.29963512587264)	(98, 39.27493233083619)	(100, 39.21205959895233)
TS047_RoL_RNA_618_1	(1, 39.59183372170562)	(2, 39.49266574933446)	(3, 39.521866553688206)	(4, 39.53694848643187)	(5, 39.57579190508284)	(6, 39.534891178857784)	(7, 39.59866714880915)	(8, 39.53331582548443)	(9, 39.534620759199306)	(10, 39.535549011745005)	(12, 39.5319126793035)	(14, 39.53544098509292)	(16, 39.62749007169757)	(18, 39.583069194636245)	(20, 39.63953017161446)	(22, 39.63858236130234)	(24, 39.636691894890916)	(26, 39.617653715483144)	(28, 39.51734256695261)	(30, 39.61000274550089)	(32, 39.61471306055992)	(34, 39.54819766180195)	(36, 39.593211308639454)	(38, 39.5923428590835)	(40, 39.59426545106793)	(42, 39.590451051164635)	(44, 39.595475208359936)	(46, 39.58938744757839)	(48, 39.58867101199756)	(50, 39.583365350055956)	(52, 39.59270075914847)	(54, 39.57673738540834)	(56, 39.5789994493818)	(58, 39.565000183751216)	(60, 39.5687125584831)	(62, 39.563220815337864)	(64, 39.52734876507003)	(66, 39.56680302854484)	(68, 39.55752791668166)	(70, 39.552604019516394)	(72, 39.550296979740736)	(74, 39.49058757778934)	(76, 39.54376758058744)	(78, 39.470331486136416)	(80, 39.52880694835899)	(82, 39.52300817652318)	(84, 39.52073523927886)	(86, 39.50950149124439)	(88, 39.50672347644735)	(90, 39.49936439024268)	(92, 39.50334658448498)	(94, 39.50099940539448)	(96, 39.50230592773659)	(98, 39.491678541066875)	(100, 39.353470866323974)
TS047_RoL_RNA_618_2	(1, 39.34338004732909)	(2, 39.262121058126)	(3, 39.38637204244826)	(4, 39.382327891743735)	(5, 39.42048078708925)	(6, 39.38304976396)	(7, 39.39885017984849)	(8, 39.35717674533561)	(9, 39.407017277168464)	(10, 39.39805240655315)	(12, 39.39140954411235)	(14, 39.429231581358735)	(16, 39.422842546247495)	(18, 39.425487081053845)	(20, 39.414421409781)	(22, 39.41609342229599)	(24, 39.404601539987)	(26, 39.422287515193894)	(28, 39.42111761479411)	(30, 39.37847218753229)	(32, 39.42016419133243)	(34, 39.40316566808501)	(36, 39.40082494941193)	(38, 39.38853561153306)	(40, 39.38714178529858)	(42, 39.37746160879291)	(44, 39.39168384708185)	(46, 39.3708292665947)	(48, 39.34333789575308)	(50, 39.35885581841609)	(52, 39.36697186784754)	(54, 39.3464907912751)	(56, 39.34351991713156)	(58, 39.284272452677705)	(60, 39.340373587935446)	(62, 39.32830104472011)	(64, 39.32788923723758)	(66, 39.30662179018309)	(68, 39.29928265007594)	(70, 39.287843686705344)	(72, 39.29556296765876)	(74, 39.29146042607759)	(76, 39.18868362216753)	(78, 39.27589085537798)	(80, 39.26626843429807)	(82, 39.27796164863216)	(84, 39.27763057871607)	(86, 39.255908395940835)	(88, 39.2585844208693)	(90, 39.19055382475599)	(92, 39.24839627197906)	(94, 39.22532460332066)	(96, 39.22644469143087)	(98, 39.19980598978131)	(100, 39.13364782033459)
TS047_RoL_RNA_646_1	(1, 39.57342153464037)	(2, 39.49201441828732)	(3, 39.502663875472756)	(4, 39.51162598375394)	(5, 39.58290725459284)	(6, 39.50817314279487)	(7, 39.5803108345303)	(8, 39.51648505100505)	(9, 39.51493602949396)	(10, 39.5086170344359)	(12, 39.5094621543611)	(14, 39.51202379546538)	(16, 39.61057071832478)	(18, 39.561795463282)	(20, 39.6180085095438)	(22, 39.61717057318176)	(24, 39.61531782711582)	(26, 39.5948472126198)	(28, 39.49441241431849)	(30, 39.586462855546955)	(32, 39.59612755134758)	(34, 39.52471820283368)	(36, 39.57249993604877)	(38, 39.56983553494943)	(40, 39.56830547979719)	(42, 39.56137776536521)	(44, 39.56665628262169)	(46, 39.562034623372796)	(48, 39.56115630136905)	(50, 39.55570029753968)	(52, 39.56137776536521)	(54, 39.54323006990483)	(56, 39.54842921754878)	(58, 39.53409555610766)	(60, 39.540775043390475)	(62, 39.533283769667634)	(64, 39.495196868176706)	(66, 39.533531295981376)	(68, 39.52669017852732)	(70, 39.52193509773325)	(72, 39.51680147820209)	(74, 39.457857320068385)	(76, 39.50851269756113)	(78, 39.438475628623095)	(80, 39.495485743780876)	(82, 39.48706389201247)	(84, 39.48487150357583)	(86, 39.473873818785684)	(88, 39.470805386060455)	(90, 39.460648791391776)	(92, 39.4672648530681)	(94, 39.464156122305596)	(96, 39.462526241906666)	(98, 39.45274310491822)	(100, 39.31513998136479)
TS047_RoL_RNA_646_2	(1, 39.36817049013276)	(2, 39.306861143826495)	(3, 39.40186236503224)	(4, 39.41421616638114)	(5, 39.46366816563685)	(6, 39.427342113166)	(7, 39.44679345013223)	(8, 39.39561879738743)	(9, 39.447022448109266)	(10, 39.43378541890861)	(12, 39.422423650112115)	(14, 39.45164121641203)	(16, 39.444516611026174)	(18, 39.44386019104073)	(20, 39.43748626800578)	(22, 39.434076966447854)	(24, 39.42121558503814)	(26, 39.436511055503715)	(28, 39.43689239758254)	(30, 39.40022792920301)	(32, 39.42765635025232)	(34, 39.4142148523147)	(36, 39.40945101107775)	(38, 39.39562361563101)	(40, 39.39820575617165)	(42, 39.3872241905964)	(44, 39.39654135962775)	(46, 39.374687734013335)	(48, 39.35535299854192)	(50, 39.36907299095887)	(52, 39.37044785486539)	(54, 39.35441055009625)	(56, 39.354580853105944)	(58, 39.294229505031474)	(60, 39.342605152472004)	(62, 39.336692729568284)	(64, 39.336248487509536)	(66, 39.315303845448966)	(68, 39.304483910044965)	(70, 39.29969562717237)	(72, 39.30529740477135)	(74, 39.30110654030136)	(76, 39.19514285128588)	(78, 39.285100422708894)	(80, 39.27840669970638)	(82, 39.28164556684796)	(84, 39.27857599526516)	(86, 39.2610904140781)	(88, 39.26198774624291)	(90, 39.18991597684019)	(92, 39.25323071992969)	(94, 39.230324658509176)	(96, 39.231677446099624)	(98, 39.206266117024796)	(100, 39.13865595357946)
TS047_RoL_RNA_651_1	(1, 39.60774488018335)	(2, 39.49122232976588)	(3, 39.53549835250982)	(4, 39.54861888194227)	(5, 39.58928811620728)	(6, 39.52752435337392)	(7, 39.585207723779234)	(8, 39.53181560936889)	(9, 39.53885859843073)	(10, 39.53703590543229)	(12, 39.53555095895679)	(14, 39.53999441612845)	(16, 39.632692083120084)	(18, 39.5859324669662)	(20, 39.641867201992596)	(22, 39.64078092628863)	(24, 39.63912634043835)	(26, 39.61768574754545)	(28, 39.51704465298697)	(30, 39.61312562226185)	(32, 39.61982947850047)	(34, 39.549409109576054)	(36, 39.596932540695484)	(38, 39.593272635027375)	(40, 39.593766194404026)	(42, 39.58925178054765)	(44, 39.594697605775536)	(46, 39.58859219347323)	(48, 39.58727418673516)	(50, 39.57994707908175)	(52, 39.586979561446825)	(54, 39.57049674312465)	(56, 39.575247594139725)	(58, 39.56042855502749)	(60, 39.56692556067364)	(62, 39.55657642788289)	(64, 39.51784359971981)	(66, 39.5544794298395)	(68, 39.546769557386064)	(70, 39.54073411676566)	(72, 39.53894951054298)	(74, 39.48059206987362)	(76, 39.53290363618899)	(78, 39.45768214462402)	(80, 39.51781251740856)	(82, 39.5112679397743)	(84, 39.50870255464859)	(86, 39.49695293025388)	(88, 39.491105150911736)	(90, 39.4858326861804)	(92, 39.49253712612439)	(94, 39.48752528584326)	(96, 39.48755702482306)	(98, 39.474674647183846)	(100, 39.3374134825508)
TS047_RoL_RNA_651_2	(1, 39.41244567116615)	(2, 39.349730030791555)	(3, 39.42357664082591)	(4, 39.43799139100238)	(5, 39.4854984418897)	(6, 39.451842281786035)	(7, 39.478066267268694)	(8, 39.42878475203958)	(9, 39.48002926844679)	(10, 39.466400185705865)	(12, 39.45637402439575)	(14, 39.480830841853816)	(16, 39.47509272615911)	(18, 39.47320370963737)	(20, 39.47107916799658)	(22, 39.46440106775765)	(24, 39.45315777129468)	(26, 39.46883584231185)	(28, 39.470074173266156)	(30, 39.43762847218511)	(32, 39.46400108364903)	(34, 39.44104176233202)	(36, 39.417983940732896)	(38, 39.41178484371781)	(40, 39.424120289420095)	(42, 39.41477253968276)	(44, 39.428573888472656)	(46, 39.40679336016164)	(48, 39.39267768602699)	(50, 39.40369395758046)	(52, 39.40833835532766)	(54, 39.396359918425716)	(56, 39.3914533640017)	(58, 39.33057533759421)	(60, 39.383097621550164)	(62, 39.37913163537574)	(64, 39.37747267173515)	(66, 39.35938575807769)	(68, 39.34740622672817)	(70, 39.34367321196177)	(72, 39.34952690132085)	(74, 39.343812644583366)	(76, 39.23728685131773)	(78, 39.33105930231375)	(80, 39.32001344419406)	(82, 39.32374893970831)	(84, 39.31895814135659)	(86, 39.29987703151815)	(88, 39.30458012813719)	(90, 39.23182329603905)	(92, 39.29211083149597)	(94, 39.26829842477254)	(96, 39.27296992833813)	(98, 39.24797391303936)	(100, 39.183175429476734)
TS047_RoL_RNA_652_1	(1, 39.592455417312365)	(2, 39.5088772504149)	(3, 39.53704214432748)	(4, 39.55614896105185)	(5, 39.58974940217419)	(6, 39.544983489959954)	(7, 39.61285465091856)	(8, 39.53643254852408)	(9, 39.545643070774766)	(10, 39.542661492510945)	(12, 39.54263899003348)	(14, 39.546044426438364)	(16, 39.6402169257272)	(18, 39.59017044750557)	(20, 39.646459703204314)	(22, 39.645574175382194)	(24, 39.64282029636777)	(26, 39.623238437588434)	(28, 39.52387077103863)	(30, 39.61559229863776)	(32, 39.626213836893285)	(34, 39.55535229034873)	(36, 39.60074075573556)	(38, 39.59622845566466)	(40, 39.59294124948971)	(42, 39.58745285834723)	(44, 39.59242277027539)	(46, 39.5875116967924)	(48, 39.588330639414814)	(50, 39.580278072520784)	(52, 39.58570753299483)	(54, 39.57035438773641)	(56, 39.57476690223102)	(58, 39.56076990013281)	(60, 39.567703798782475)	(62, 39.55755310642321)	(64, 39.519294975247504)	(66, 39.55899773780934)	(68, 39.5530540403913)	(70, 39.54677538806283)	(72, 39.54103827076577)	(74, 39.484863464142975)	(76, 39.53384476361585)	(78, 39.466393264639606)	(80, 39.519594977539256)	(82, 39.51244767424676)	(84, 39.508386161511254)	(86, 39.49853883759303)	(88, 39.49444237223884)	(90, 39.48571703660264)	(92, 39.49093788804381)	(94, 39.48828370238242)	(96, 39.48554079793693)	(98, 39.47549749957358)	(100, 39.33775162715276)
TS047_RoL_RNA_652_2	(1, 39.39114622501804)	(2, 39.33279250534699)	(3, 39.41348694286828)	(4, 39.43329373419898)	(5, 39.471201924183156)	(6, 39.454281536703405)	(7, 39.471898578751826)	(8, 39.423916103386155)	(9, 39.47128326510579)	(10, 39.45004950314484)	(12, 39.444459943077035)	(14, 39.46348504998571)	(16, 39.45783591368658)	(18, 39.45501314389075)	(20, 39.45025654438215)	(22, 39.44738074620706)	(24, 39.43773954129345)	(26, 39.45292225795208)	(28, 39.457198743125964)	(30, 39.41608819237368)	(32, 39.44375125337186)	(34, 39.43470272129192)	(36, 39.4241172423343)	(38, 39.41527515204044)	(40, 39.415908264777244)	(42, 39.402156023233076)	(44, 39.41224543323056)	(46, 39.38987603394388)	(48, 39.37218281547585)	(50, 39.38723863291732)	(52, 39.38885973352732)	(54, 39.374354488997554)	(56, 39.374052550017176)	(58, 39.311858699566145)	(60, 39.359683150361604)	(62, 39.35410050703892)	(64, 39.352910457984905)	(66, 39.33180806806963)	(68, 39.31869092206253)	(70, 39.31681961972565)	(72, 39.32183038656167)	(74, 39.31567914067834)	(76, 39.21203729453636)	(78, 39.30042365986104)	(80, 39.293459742537536)	(82, 39.29277480032394)	(84, 39.28900895538658)	(86, 39.270984470938856)	(88, 39.27228491124502)	(90, 39.198802886643634)	(92, 39.259732402198026)	(94, 39.23412799510626)	(96, 39.23409248914797)	(98, 39.20888685546829)	(100, 39.13773116280953)
TS047_RoL_RNA_655_1	(1, 39.56846965384356)	(2, 39.499370269968615)	(3, 39.51540226908601)	(4, 39.515824566202255)	(5, 39.58309170935726)	(6, 39.509525550976264)	(7, 39.580275966520915)	(8, 39.52183847728377)	(9, 39.51659399011896)	(10, 39.5144056193098)	(12, 39.513735017205576)	(14, 39.52118816830662)	(16, 39.61531197896146)	(18, 39.569567054708415)	(20, 39.626245972993274)	(22, 39.62532020625248)	(24, 39.624164927102655)	(26, 39.60392589121483)	(28, 39.50186850396638)	(30, 39.600567378683905)	(32, 39.60612448004221)	(34, 39.53770223637406)	(36, 39.58200624142276)	(38, 39.58104388988949)	(40, 39.584962571327836)	(42, 39.5796423779372)	(44, 39.58427414128275)	(46, 39.57711709834578)	(48, 39.57622713039606)	(50, 39.56954297448368)	(52, 39.58052412859955)	(54, 39.5630561049229)	(56, 39.566281211579714)	(58, 39.55129237923053)	(60, 39.55638359612219)	(62, 39.548982964205635)	(64, 39.51169348574901)	(66, 39.54633228166346)	(68, 39.53815465163489)	(70, 39.531437412209)	(72, 39.53233802690497)	(74, 39.472072655682936)	(76, 39.523893585128164)	(78, 39.45102857572402)	(80, 39.51117801173943)	(82, 39.50405598159213)	(84, 39.5023424985384)	(86, 39.48926422123053)	(88, 39.48460001746352)	(90, 39.48060698743812)	(92, 39.48543589422593)	(94, 39.48281522264633)	(96, 39.48296913601154)	(98, 39.47066599899421)	(100, 39.33462494799886)
TS047_RoL_RNA_655_2	(1, 39.34553564780735)	(2, 39.27862935074998)	(3, 39.36695047033609)	(4, 39.38826254104535)	(5, 39.439820231475984)	(6, 39.38704552505823)	(7, 39.43502748075261)	(8, 39.385071946995495)	(9, 39.43520954725891)	(10, 39.41607427170182)	(12, 39.41065171949239)	(14, 39.43598383009336)	(16, 39.43317373217617)	(18, 39.43102051706602)	(20, 39.42807494108919)	(22, 39.42621761977911)	(24, 39.41506894018286)	(26, 39.43399081635963)	(28, 39.432634821033915)	(30, 39.40107865115871)	(32, 39.43176103756758)	(34, 39.409251493724206)	(36, 39.39558871719284)	(38, 39.39559386192928)	(40, 39.39759402113029)	(42, 39.38477019391226)	(44, 39.400081001017085)	(46, 39.37812948244094)	(48, 39.36068661080912)	(50, 39.37185597653314)	(52, 39.37699871224389)	(54, 39.36252789054516)	(56, 39.3593030339797)	(58, 39.2958779728538)	(60, 39.35304446209851)	(62, 39.34671479281789)	(64, 39.34563604162263)	(66, 39.32692063372292)	(68, 39.31362056111068)	(70, 39.30950377159199)	(72, 39.316655598337846)	(74, 39.31048805970981)	(76, 39.20471213556152)	(78, 39.29913423374796)	(80, 39.28859599142144)	(82, 39.292428319887705)	(84, 39.288638256860395)	(86, 39.270354542366405)	(88, 39.27287013984966)	(90, 39.204919568476654)	(92, 39.26326670328004)	(94, 39.24082507710317)	(96, 39.24628296364829)	(98, 39.22068725675936)	(100, 39.15894688245406)
TS047_RoL_RNA_676_1	(1, 39.595406989859725)	(2, 39.506226681385805)	(3, 39.5444897248696)	(4, 39.56263836817208)	(5, 39.60148075435122)	(6, 39.54225284304407)	(7, 39.595982938442475)	(8, 39.5386715693815)	(9, 39.55465945595527)	(10, 39.55452991399116)	(12, 39.55213956978895)	(14, 39.55514271293925)	(16, 39.646697930484294)	(18, 39.597279408642144)	(20, 39.653167674778715)	(22, 39.655724168873746)	(24, 39.653139148070466)	(26, 39.63117503733625)	(28, 39.52758918566228)	(30, 39.621496159581795)	(32, 39.63305464840489)	(34, 39.56587223016673)	(36, 39.61103849461085)	(38, 39.60997242000673)	(40, 39.60688826262124)	(42, 39.602145111485896)	(44, 39.605413399479744)	(46, 39.60117964807658)	(48, 39.59836689848052)	(50, 39.591420523802896)	(52, 39.59782763863869)	(54, 39.57974122073381)	(56, 39.58425838053877)	(58, 39.56908136362676)	(60, 39.574132692104655)	(62, 39.56866970625612)	(64, 39.52807498823071)	(66, 39.57169240595995)	(68, 39.56296315242269)	(70, 39.55777904949251)	(72, 39.55080576435072)	(74, 39.49051868788294)	(76, 39.545159415609774)	(78, 39.47349434437806)	(80, 39.5280696546252)	(82, 39.518566220167116)	(84, 39.51741545437248)	(86, 39.5071868920018)	(88, 39.505167475819064)	(90, 39.49525892977892)	(92, 39.49914522910805)	(94, 39.497159875269595)	(96, 39.496097639245185)	(98, 39.48422151805161)	(100, 39.344273851227236)
TS047_RoL_RNA_676_2	(1, 39.38359892870493)	(2, 39.31404305601534)	(3, 39.42914840462364)	(4, 39.426692036850206)	(5, 39.47003921856699)	(6, 39.43399309629417)	(7, 39.456685809865775)	(8, 39.4135254659662)	(9, 39.46562396295213)	(10, 39.4529715193143)	(12, 39.442208949895104)	(14, 39.47641142253037)	(16, 39.4707750540967)	(18, 39.472189308084694)	(20, 39.467043833388345)	(22, 39.46626981409193)	(24, 39.454915901364984)	(26, 39.47136801364854)	(28, 39.47064765365602)	(30, 39.419242121325226)	(32, 39.456239484059324)	(34, 39.4460705610957)	(36, 39.44007251763999)	(38, 39.43213692076489)	(40, 39.432552780370166)	(42, 39.422884246577915)	(44, 39.4319247079154)	(46, 39.40721750770554)	(48, 39.38477943339089)	(50, 39.40530031896173)	(52, 39.407293147929124)	(54, 39.385969473916994)	(56, 39.388849418861255)	(58, 39.32183945386789)	(60, 39.37750593090872)	(62, 39.36921415424149)	(64, 39.365542492127986)	(66, 39.34556955371096)	(68, 39.33322326711056)	(70, 39.32651254082178)	(72, 39.33274203043169)	(74, 39.32589925700047)	(76, 39.218091129256415)	(78, 39.30972372448744)	(80, 39.30007345425345)	(82, 39.30801103102756)	(84, 39.30593791513482)	(86, 39.28664185974419)	(88, 39.28703282919044)	(90, 39.213432224844446)	(92, 39.27945001799486)	(94, 39.25442336713991)	(96, 39.25613436354348)	(98, 39.229034879638505)	(100, 39.160125827835174)
TS047_RoL_RNA_677_1	(1, 39.56118122118181)	(2, 39.471471240626286)	(3, 39.48906278306439)	(4, 39.52029596091458)	(5, 39.55756901434654)	(6, 39.506259117790385)	(7, 39.57532289659459)	(8, 39.51948100672216)	(9, 39.51806443538318)	(10, 39.51819898128222)	(12, 39.5154841922549)	(14, 39.51882238284543)	(16, 39.61812351622353)	(18, 39.56764159443067)	(20, 39.62471075657321)	(22, 39.625092359458066)	(24, 39.62181034094573)	(26, 39.601189178753785)	(28, 39.49726106866419)	(30, 39.59235205052916)	(32, 39.604548819900174)	(34, 39.535727090169914)	(36, 39.58040071057262)	(38, 39.57454116155094)	(40, 39.57136952576285)	(42, 39.566777228841076)	(44, 39.572403283971596)	(46, 39.565970287307664)	(48, 39.56761755645367)	(50, 39.55846033919505)	(52, 39.565011188718444)	(54, 39.54782979426288)	(56, 39.55430143531345)	(58, 39.539944503155255)	(60, 39.54659809833728)	(62, 39.53783329270665)	(64, 39.49660256998526)	(66, 39.53674019074218)	(68, 39.53024317627145)	(70, 39.523832882141335)	(72, 39.518861444558055)	(74, 39.458992651014526)	(76, 39.51066616370538)	(78, 39.43972859120804)	(80, 39.49536544882179)	(82, 39.488195913518865)	(84, 39.48465189775029)	(86, 39.47380259053439)	(88, 39.47021250197656)	(90, 39.461474613872255)	(92, 39.46678967767535)	(94, 39.4625288210545)	(96, 39.461626979591045)	(98, 39.44920339354471)	(100, 39.30897873110614)
TS047_RoL_RNA_677_2	(1, 39.36352703560872)	(2, 39.295195997776986)	(3, 39.37967663328768)	(4, 39.391844356769816)	(5, 39.42968714364273)	(6, 39.396753445850266)	(7, 39.44502036822091)	(8, 39.39535690615878)	(9, 39.442938746184964)	(10, 39.422300640557836)	(12, 39.41705042921352)	(14, 39.439808008343846)	(16, 39.434965733154336)	(18, 39.43488460498196)	(20, 39.42992076273168)	(22, 39.42535705264021)	(24, 39.41471941316621)	(26, 39.432932270537584)	(28, 39.43396285706881)	(30, 39.40055073676191)	(32, 39.4307241152616)	(34, 39.41913255204065)	(36, 39.40706682303037)	(38, 39.39469736416488)	(40, 39.393998760458345)	(42, 39.38452996761592)	(44, 39.39285320061699)	(46, 39.36745999919957)	(48, 39.34956360012608)	(50, 39.36630592590803)	(52, 39.36738771833818)	(54, 39.351540431606054)	(56, 39.35020945382753)	(58, 39.28646232466518)	(60, 39.33846318786226)	(62, 39.3330467138437)	(64, 39.33017438425533)	(66, 39.31036755026681)	(68, 39.29585428779293)	(70, 39.29257681813388)	(72, 39.299633258093635)	(74, 39.29400052574728)	(76, 39.18418402941013)	(78, 39.27689149561831)	(80, 39.26943926369005)	(82, 39.27126539875519)	(84, 39.26698534513882)	(86, 39.24898077516884)	(88, 39.25065262481563)	(90, 39.17538779913249)	(92, 39.240701528327065)	(94, 39.216045491537606)	(96, 39.21690651851928)	(98, 39.193264542151866)	(100, 39.12383643775877)
