Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_377_1	(1, 0.0016439829538894748)	(2, 0.014604878868139324)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13651285725441312)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2750806932011881)	(30, 0.0)	(32, 0.0)	(34, 0.12468531322504164)	(36, 0.0)	(38, 0.0)	(40, 0.00022417949371220108)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.8681624476016758e-05)	(64, 0.13926735899659914)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.14043807413042952)	(76, 0.0)	(78, 0.13998971514300515)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 1.0378680264453754e-05)	(88, 0.0)	(90, 0.0)	(92, 2.490883263468901e-05)	(94, 0.0)	(96, 2.075736052890751e-06)	(98, 0.0)	(100, 0.27758195514492146)
TS047_RoL_RNA_377_2	(1, 0.0007182046743001998)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00019304345291883983)	(26, 0.0)	(28, 1.0378680264453754e-05)	(30, 2.075736052890751e-06)	(32, 3.528751289914277e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 2.075736052890751e-06)	(48, 0.0)	(50, 0.0)	(52, 4.151472105781502e-06)	(54, 3.528751289914277e-05)	(56, 0.0)	(58, 0.14433838217381126)	(60, 0.0)	(62, 1.2454416317344505e-05)	(64, 0.0)	(66, 9.340812238008379e-05)	(68, 0.0)	(70, 6.227208158672252e-06)	(72, 2.283309658179826e-05)	(74, 7.057502579828554e-05)	(76, 0.28815160312624116)	(78, 2.283309658179826e-05)	(80, 8.302944211563004e-06)	(82, 5.3969137375159525e-05)	(84, 0.00012039269106766355)	(86, 6.642355369250403e-05)	(88, 2.490883263468901e-05)	(90, 0.13956211351610964)	(92, 0.0001224684271205543)	(94, 6.227208158672253e-05)	(96, 0.00021380081344774736)	(98, 2.490883263468901e-05)	(100, 0.0002739971589815791)
TS047_RoL_RNA_381_1	(1, 0.0018037495205823644)	(2, 0.014172882746154847)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12986600989087632)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2708393194611282)	(30, 0.0)	(32, 0.0)	(34, 0.1276014340125136)	(36, 9.888977634771734e-06)	(38, 0.0)	(40, 0.0001740460063719825)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 6.131166133558475e-05)	(64, 0.1349192774622447)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13345175318124455)	(76, 1.977795526954347e-06)	(78, 0.13321243992248308)	(80, 3.955591053908694e-06)	(82, 0.0)	(84, 7.911182107817388e-06)	(86, 3.757811501213259e-05)	(88, 0.0)	(90, 0.0)	(92, 6.922284344340214e-05)	(94, 0.0)	(96, 9.888977634771734e-06)	(98, 0.0)	(100, 0.27006797920561604)
TS047_RoL_RNA_381_2	(1, 0.0008860523960755475)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 7.911182107817388e-06)	(14, 3.955591053908694e-06)	(16, 1.1866773161726082e-05)	(18, 0.0)	(20, 0.0)	(22, 2.768913737736086e-05)	(24, 0.00013251230030594124)	(26, 0.0)	(28, 3.757811501213259e-05)	(30, 2.3733546323452163e-05)	(32, 0.00010680095845553473)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 1.977795526954347e-06)	(42, 0.0)	(44, 1.977795526954347e-06)	(46, 1.9777955269543468e-05)	(48, 9.888977634771734e-06)	(50, 0.0)	(52, 1.1866773161726082e-05)	(54, 8.702300318599125e-05)	(56, 1.977795526954347e-06)	(58, 0.13701376292528933)	(60, 0.0)	(62, 2.96669329043152e-05)	(64, 5.933386580863041e-06)	(66, 0.0002472244408692934)	(68, 0.0)	(70, 2.1755750796497812e-05)	(72, 9.097859423989996e-05)	(74, 0.000148334664521576)	(76, 0.2748760001316421)	(78, 5.93338658086304e-05)	(80, 5.3400479227767363e-05)	(82, 0.00013844568688680428)	(84, 0.00031446948878574116)	(86, 0.00019382396164152596)	(88, 0.00018393498400675424)	(90, 0.1377732364076398)	(92, 0.0003164472843126955)	(94, 0.0001265789137250782)	(96, 0.0004924710862116323)	(98, 0.00011668993609030646)	(100, 0.0005854274759784867)
TS047_RoL_RNA_407_1	(1, 0.001905675460466991)	(2, 0.014808142533560283)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12725931041567154)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26437983871067744)	(30, 0.0)	(32, 0.0)	(34, 0.1331672306574104)	(36, 0.0)	(38, 0.0)	(40, 0.0001647887170438066)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.773671474994764e-05)	(64, 0.1290801441604328)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12963161531252002)	(76, 0.0)	(78, 0.13070845247340032)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 1.1421000191154912e-05)	(94, 0.0)	(96, 3.263142911758546e-06)	(98, 0.0)	(100, 0.2643194705668099)
TS047_RoL_RNA_407_2	(1, 0.0008027331562926023)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00011747314482330766)	(26, 0.0)	(28, 8.157857279396367e-06)	(30, 1.631571455879273e-06)	(32, 6.363128677929165e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 6.526285823517092e-06)	(54, 1.4684143102913458e-05)	(56, 0.0)	(58, 0.13255375978999978)	(60, 0.0)	(62, 6.526285823517092e-06)	(64, 0.0)	(66, 0.00011257843045566985)	(68, 0.0)	(70, 8.157857279396367e-06)	(72, 6.526285823517092e-06)	(74, 3.589457202934401e-05)	(76, 0.26618598831233575)	(78, 1.3052571647034184e-05)	(80, 0.0)	(82, 3.589457202934401e-05)	(84, 0.0001158415733674284)	(86, 6.526285823517093e-05)	(88, 2.2842000382309824e-05)	(90, 0.13416412081695264)	(92, 0.00011094685899979056)	(94, 4.568400076461965e-05)	(96, 0.0002137358607201848)	(98, 9.789428735275638e-06)	(100, 0.0002741040045877179)
TS047_RoL_RNA_412_1	(1, 0.0019331504353982004)	(2, 0.014624703293882038)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13190886380038272)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2701615938023044)	(30, 0.0)	(32, 0.0)	(34, 0.12977513945617347)	(36, 0.0)	(38, 0.0)	(40, 0.00018147163178145162)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 9.551138514813242e-06)	(64, 0.13502444518391482)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13461756668318375)	(76, 0.0)	(78, 0.13467869396967858)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2704423972746399)
TS047_RoL_RNA_412_2	(1, 0.0008939865649865195)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.000141356850019236)	(26, 0.0)	(28, 1.9102277029626486e-06)	(30, 1.9102277029626486e-06)	(32, 2.1012504732589133e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.9102277029626486e-06)	(54, 3.820455405925297e-06)	(56, 0.0)	(58, 0.13689073764970933)	(60, 0.0)	(62, 1.9102277029626486e-06)	(64, 0.0)	(66, 3.247387095036502e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.6743187841477078e-05)	(76, 0.27582159848618276)	(78, 9.551138514813242e-06)	(80, 1.9102277029626486e-06)	(82, 1.7192049326663834e-05)	(84, 7.640910811850594e-05)	(86, 2.6743187841477078e-05)	(88, 3.820455405925297e-06)	(90, 0.13798147766810098)	(92, 6.494774190073005e-05)	(94, 3.247387095036502e-05)	(96, 0.00012798525609849745)	(98, 1.9102277029626486e-06)	(100, 0.00017001026556367574)
TS047_RoL_RNA_439_1	(1, 0.0018712814721000381)	(2, 0.014788894101090171)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12975729520524515)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2696726811329364)	(30, 0.0)	(32, 0.0)	(34, 0.12536555421730994)	(36, 0.0)	(38, 0.0)	(40, 0.0001504444355322718)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.1336750331771198)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1335163452108734)	(76, 0.0)	(78, 0.13257864359214488)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2728052228042933)
TS047_RoL_RNA_439_2	(1, 0.0009026666131936308)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00010716589928326211)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.6791474820815527e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13582041204546355)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.1217653570485426e-05)	(68, 0.0)	(70, 0.0)	(72, 2.060882678524271e-06)	(74, 6.182648035572813e-06)	(76, 0.2732627387589257)	(78, 1.0304413392621357e-05)	(80, 0.0)	(82, 6.182648035572813e-06)	(84, 5.3582949641631055e-05)	(86, 2.6791474820815527e-05)	(88, 2.0608826785242713e-05)	(90, 0.13966808000626837)	(92, 3.091324017786407e-05)	(94, 1.0304413392621357e-05)	(96, 0.00014632267017522326)	(98, 0.0)	(100, 9.892236856916501e-05)
TS047_RoL_RNA_442_1	(1, 0.0018028318497357544)	(2, 0.014254069376822958)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1274677809176717)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26772224994515814)	(30, 0.0)	(32, 0.0)	(34, 0.13324613223757856)	(36, 0.0)	(38, 0.0)	(40, 0.0002718009849792454)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.2041815790219735e-05)	(64, 0.13172198241041647)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12976776773360366)	(76, 0.0)	(78, 0.12959230127494617)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 3.440518797205638e-06)	(88, 0.0)	(90, 0.0)	(92, 6.881037594411276e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.26498187672318385)
TS047_RoL_RNA_442_2	(1, 0.000894534887273466)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.720259398602819e-06)	(24, 0.00023051475941277777)	(26, 0.0)	(28, 1.548233458742537e-05)	(30, 1.720259398602819e-06)	(32, 2.9244409776247924e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.3762075188822551e-05)	(54, 3.4405187972056384e-05)	(56, 0.0)	(58, 0.1323533176097037)	(60, 0.0)	(62, 1.0321556391616914e-05)	(64, 0.0)	(66, 0.00012041815790219734)	(68, 0.0)	(70, 5.160778195808457e-06)	(72, 1.3762075188822551e-05)	(74, 5.332804135668739e-05)	(76, 0.2661103668886673)	(78, 1.548233458742537e-05)	(80, 0.0)	(82, 4.644700376227611e-05)	(84, 0.00013934101128682834)	(86, 5.5048300755290205e-05)	(88, 1.548233458742537e-05)	(90, 0.13419399516620872)	(92, 0.00013245997369241706)	(94, 6.020907895109867e-05)	(96, 0.0002442768346016003)	(98, 1.0321556391616914e-05)	(100, 0.00024599709400020315)
TS047_RoL_RNA_468_1	(1, 0.0017799529828715782)	(2, 0.014320197866312494)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12924070135714455)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2696427334042092)	(30, 0.0)	(32, 0.0)	(34, 0.13007757225546998)	(36, 0.0)	(38, 0.0)	(40, 0.00015199186993656482)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.8312273486333111e-06)	(64, 0.1315352292249821)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1305243917285365)	(76, 0.0)	(78, 0.13191795574084647)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.26811182734075173)
TS047_RoL_RNA_468_2	(1, 0.0008094024880959236)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00011353609561526529)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 3.2962092275399595e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.1356518283047098)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.2118229018566155e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 9.156136743166556e-06)	(76, 0.26992840487059594)	(78, 1.6481046137699798e-05)	(80, 0.0)	(82, 3.6624546972666222e-06)	(84, 3.479331962403291e-05)	(86, 3.2962092275399595e-05)	(88, 1.8312273486333111e-06)	(90, 0.1351482407838356)	(92, 3.2962092275399595e-05)	(94, 2.0143500834966422e-05)	(96, 9.705504947756548e-05)	(98, 0.0)	(100, 6.226172985353258e-05)
TS047_RoL_RNA_469_1	(1, 0.0018054550134676878)	(2, 0.014615742833845436)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12542879150667202)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26134935486318955)	(30, 0.0)	(32, 0.0)	(34, 0.130690913537831)	(36, 0.0)	(38, 0.0)	(40, 0.00015424300924409204)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.12994080542971762)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12767262138851765)	(76, 0.0)	(78, 0.12943586252577116)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2648531065889659)
TS047_RoL_RNA_469_2	(1, 0.0009124691704755761)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00011202913302991947)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 3.734304434330649e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.1318274409743664)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.520276120314872e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 1.298888498897617e-05)	(76, 0.26031511489594233)	(78, 4.870831870866065e-06)	(80, 0.0)	(82, 3.2472212472440426e-06)	(84, 5.357915057952671e-05)	(86, 4.383748683779458e-05)	(88, 8.118053118110107e-06)	(90, 0.13547407043502147)	(92, 4.383748683779458e-05)	(94, 2.760138060157436e-05)	(96, 0.0001607374517385801)	(98, 0.0)	(100, 6.007359307401479e-05)
TS047_RoL_RNA_46_1	(1, 0.001896216717365207)	(2, 0.014423681259958295)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12801405687212447)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2674598137083646)	(30, 0.0)	(32, 0.0)	(34, 0.12968684641480013)	(36, 0.0)	(38, 0.0)	(40, 0.00023314139967605004)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.1313712930274596)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13165106270707083)	(76, 0.0)	(78, 0.13073403986834506)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.26920448851594037)
TS047_RoL_RNA_46_2	(1, 0.0009364512886988009)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00020205587971924336)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 1.5542759978403333e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 1.9428449973004167e-06)	(58, 0.13277208427051318)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.4971209951407504e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.1371294970304586e-05)	(76, 0.2653887409412423)	(78, 5.82853499190125e-06)	(80, 0.0)	(82, 1.9428449973004167e-06)	(84, 7.382810989741585e-05)	(86, 3.691405494870792e-05)	(88, 2.9142674959506255e-05)	(90, 0.13768748211368326)	(92, 3.3028364954107085e-05)	(94, 4.274258994060917e-05)	(96, 0.0001748560497570375)	(98, 0.0)	(100, 8.548517988121835e-05)
TS047_RoL_RNA_477_1	(1, 0.0018769338493152433)	(2, 0.014061157336427328)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1267088813622159)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2669102055830647)	(30, 0.0)	(32, 0.0)	(34, 0.13118112524332354)	(36, 0.0)	(38, 0.0)	(40, 0.00027291252030381115)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 3.5214518748878856e-06)	(64, 0.13097335958270512)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12837276737310044)	(76, 0.0)	(78, 0.12984473425680357)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2685529628826999)
TS047_RoL_RNA_477_2	(1, 0.000862755709347532)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00022713364593026863)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 1.23250815621076e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13190830505548787)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 1.760725937443943e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 1.4085807499551542e-05)	(76, 0.2649610819703143)	(78, 5.282177812331829e-06)	(80, 0.0)	(82, 7.042903749775771e-06)	(84, 5.106105218587435e-05)	(86, 2.993234093654703e-05)	(88, 3.5214518748878856e-06)	(90, 0.13417612006291565)	(92, 4.049669656121069e-05)	(94, 2.288943718677126e-05)	(96, 0.00011620791187130024)	(98, 0.0)	(100, 4.93003262484304e-05)
TS047_RoL_RNA_478_1	(1, 0.0019601656798761678)	(2, 0.01429461248462886)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12684252967305062)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2635467084890953)	(30, 0.0)	(32, 0.0)	(34, 0.1323442003667456)	(36, 0.0)	(38, 0.0)	(40, 0.00024502070998452097)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.9115090849856246e-05)	(64, 0.1305074139096276)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12943175561544024)	(76, 0.0)	(78, 0.12815625773509529)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 6.950942127220453e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.2673141191220487)
TS047_RoL_RNA_478_2	(1, 0.0008063092867575724)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.000215479205943834)	(26, 0.0)	(28, 1.0426413190830678e-05)	(30, 1.7377355318051132e-06)	(32, 2.0852826381661356e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.0426413190830678e-05)	(54, 1.5639619786246018e-05)	(56, 6.950942127220453e-06)	(58, 0.13130503451872613)	(60, 0.0)	(62, 1.0426413190830678e-05)	(64, 6.950942127220453e-06)	(66, 7.81980989312301e-05)	(68, 0.0)	(70, 0.0)	(72, 5.213206595415339e-06)	(74, 4.3443388295127826e-05)	(76, 0.26336945946485113)	(78, 1.7377355318051132e-05)	(80, 1.7377355318051132e-06)	(82, 2.259056191346647e-05)	(84, 0.00012164148722635792)	(86, 4.170565276332271e-05)	(88, 3.4754710636102263e-05)	(90, 0.1320592117395296)	(92, 7.99358344630352e-05)	(94, 5.0394330422348275e-05)	(96, 0.00019115090849856242)	(98, 6.950942127220453e-06)	(100, 0.00021374147041202892)
