gene	log2FoldChange	padj	baseMean	pvalue	stat
bach1b	-0.6999915061830626	0.025879216086369696	449.8344126722961	0.006588367922903107	-2.716964473469808
cnot10	0.8988757479430303	0.025879216086369696	272.24000859509584	0.006589539550432309	2.716905619857796
ubtd2	0.7736148332158014	0.025916542790676178	199.92905126441622	0.00660030280524191	2.7163653960475083
LOC110439376	-0.7250675624557055	0.025923585763804137	1159.6321793715176	0.006603355697546456	-2.7162123110429888
nars1	0.6776937670593945	0.02601401995544645	2647.330384875592	0.00662765505738168	2.7149961018656157
pkp1a	-0.8485131088508412	0.026032930630828535	638.9100617633044	0.00663373750858923	-2.7146922960860063
atp5if1a	0.5030368549584211	0.026044824351659532	1907.9761732702452	0.006640563609164079	2.714351644684929
LOC101885450	-0.9416675915997791	0.026044824351659532	70.17969014178536	0.0066398456163403235	-2.7143874607551637
LOC792627	1.915179306820595	0.026044824351659532	14.818003943815443	0.0066394171299756334	2.714408836858791
si:ch211-197h24.6	0.490331350681914	0.026072593453542802	322.3914363618923	0.006648910265269331	2.7139355386925903
ube2ia	0.24215349489577664	0.02616523731014156	732.9166959369336	0.006673806825450689	2.7126971536906024
hmga2	0.9313184798896023	0.026180897675582182	41.21553724605173	0.0066790729388525585	2.712435743104366
vps35l	0.2998539829673315	0.026188592880968344	555.0162175832487	0.006682308175242954	2.71227523739784
coro6	-1.9474725907539578	0.026206911137925573	21.828589201331486	0.006688255263936511	-2.711980374129532
ptk6b	-0.6289976688945959	0.02622054715966468	5476.524607025023	0.006693008953419046	-2.7117448503691928
dapp1	-0.9582454425990508	0.026234228735511855	152.24768044292063	0.0066990499083200965	-2.71144576531911
fpgt	0.5673149877612187	0.026234228735511855	132.17109753669868	0.006698617637335375	2.711467158812261
eif3hb	-0.9561344269218035	0.02624325101791046	51.80968547512273	0.006702628544818245	-2.7112687029158424
LOC100002960	-2.8657411493430325	0.026272892138604915	391.9231963236799	0.0067114751909905885	-2.7108313563851403
rdh8a	-1.4561145864543872	0.026306269372325275	136.57632690773747	0.0067212792975387846	-2.710347281385844
ints14	0.5465076585203267	0.02630670924833442	251.28119460131188	0.006722669517437576	2.7102786910582073
fam169b	-0.8280985791314132	0.02631782369033948	58.131973968562434	0.006726788179849728	-2.7100755603161164
hyal1	-0.5459157069098067	0.026328194154011903	179.57750536208678	0.006730717726359579	-2.709881860876764
ppp4cb	0.6572819948389262	0.026339412436386066	1075.939296309758	0.006734865063639008	2.7096775360822623
tmprss6	-2.374694581924447	0.026351926790595583	314.2499777373299	0.006739344953246502	-2.7094569546192853
med22	0.3772325651840833	0.02638586791106013	495.66267074049813	0.006749306864508799	2.7089669205599227
cept1a	0.9593802087404295	0.026387891149146084	69.81939168656615	0.00675110616809406	2.708878480755674
c20h2orf81	1.6550408944941575	0.026398968565302623	18.19450759313711	0.0067565048511477885	2.708613250467341
glrx2	-0.4051933180732356	0.026398968565302623	164.44196815079255	0.0067562460925941255	-2.708625958592387
LOC103908726	3.9398071204883496	0.0264018067671769	6.836185576583626	0.006758513705883434	2.7085146066651684
pfdn1	0.4519775760490916	0.026436762400154815	664.6424286799952	0.006768746034449703	2.708012561903445
si:dkey-42i9.4	-0.7809027874426562	0.026492295729198194	948.648355268517	0.006784251376321605	-2.7072530974092284
nipal4	-1.7345176788218812	0.0265424577121964	306.9223758654606	0.006798386336834489	-2.7065621133071973
sfxn5a	-2.50771322262535	0.026576437389470534	30.404029597695562	0.006808380569877476	-2.7060743263856026
ldlrad4b	-0.6888723054793823	0.02660421664554761	63.04364308266581	0.006816789372189422	-2.7056644175065134
