gene	log2FoldChange	padj	baseMean	pvalue	stat
zgc:86764	2.0021341241005906	2.2376178213068154e-4	80.48093330608516	1.2271193084254114e-5	4.372713116511562
angptl2a	-2.036684592650239	2.2510432001106905e-4	31.347554012563034	1.2355752737771799e-5	-4.371214159756501
prpf8	0.6227541174633374	2.2797703525501367e-4	3751.8325354864046	1.2524507061418394e-5	4.368251755493228
slc3a1	-2.0457267656794795	2.2825815518238965e-4	3093.4486347451166	1.255103860040147e-5	-4.367789474861057
idh2	0.8655315954126995	2.283953101400607e-4	7001.838404759918	1.2569674376484615e-5	4.367465325718309
cftr	-1.5978899185714204	2.2841780802807974e-4	629.4441350194033	1.2653070161805631e-5	-4.3660203413809775
ctsf	-1.417848172501108	2.2841780802807974e-4	1076.8808908114281	1.2614736426695764e-5	-4.366683411282949
LOC137487742	-1.085271400728886	2.2841780802807974e-4	337.4733898762431	1.2631444531397254e-5	-4.366394170231231
LOC137490039	3.405839368140479	2.2841780802807974e-4	8461.806164902167	1.2659674501386263e-5	4.365906297777374
poc1b	1.5094195143091365	2.2841780802807974e-4	115.142476197486	1.2621913117574032e-5	4.3665591277993725
thap12a	1.057075586016365	2.2841780802807974e-4	238.14450246408163	1.2654335107851639e-5	4.365998493921129
top2a	1.975024458255592	2.2841780802807974e-4	558.3602866462248	1.2603095954943487e-5	4.366885140536463
zgc:154093	-1.2885959132060218	2.2841780802807974e-4	1429.9667390561112	1.2589424141022132e-5	-4.367122300084579
hdac3	0.434681231554856	2.313142688045555e-4	473.24612301527884	1.2842677866790059e-5	4.362768571083487
si:ch211-71n6.4	-1.1626946155360176	2.313142688045555e-4	1092.629278299003	1.28408345351574e-5	-4.362799963110937
rbm4.3	0.6997875782198834	2.3160525207679527e-4	3563.9351645736524	1.2870083468978181e-5	4.362302358739756
cenpq	2.2746275629267405	2.3271043528951517e-4	59.67167922036396	1.294280120495919e-5	4.361069891683525
mrps23	1.2505094089947004	2.354247546018336e-4	272.4149196343269	1.3105200795341784e-5	4.3583411211203815
fabp1b.2	-3.0808093913489314	2.3556028092282935e-4	40.42787658435833	1.3124187216130824e-5	-4.358024204697678
herc56.4	-3.0849207887652765	2.3739863491699796e-4	67.34630035079275	1.3238142171502096e-5	-4.356131239495391
npr1b	-2.2377235979469687	2.418844539558092e-4	66.25820867832955	1.3500035828203468e-5	-4.3518390419756106
